Year;best;average
353;99;97
354;99;97
355;99;97
356;99;97
357;99;97
358;99;97
359;99;97
360;99;97
361;99;97
362;99;97
363;99;97
364;99;97
365;99;97
366;99;97
367;99;97
368;99;97
369;99;97
370;99;97
371;99;97
372;99;97
373;99;97
374;99;97
375;99;97
376;99;97
377;99;97
378;99;97
379;99;97
380;99;97
381;99;97
382;99;97
383;99;97
384;99;97
385;99;97
386;99;97
387;99;98
388;99;98
389;99;98
390;99;98
391;99;98
392;99;98
393;99;98
394;99;98
395;99;98
396;99;98
397;99;98
398;99;98
399;99;98
400;99;99
401;99;99
402;99;99
403;99;99
404;99;99
405;99;99
406;99;99
407;99;99
408;99;99
409;99;99
410;99;99
411;99;99
412;99;99
413;99;99
414;99;99
415;99;99
416;99;99
417;99;99
418;99;99
419;99;99
420;99;99
421;99;99
422;99;99
423;99;99
424;99;99
425;99;99
426;99;99
427;99;99
428;99;99
429;99;99
430;99;99
431;99;99
432;99;99
433;99;99
434;99;99
435;99;99
436;99;99
437;99;99
438;99;99
439;99;99
440;99;99
441;99;99
442;99;99
443;99;99
444;99;99
445;99;99
446;99;99
447;99;99
448;99;99
449;99;99
450;99;99
451;99;99
452;99;99
453;99;99
454;99;99
455;99;99
456;99;99
457;99;99
458;99;99
459;99;99
460;99;99
461;99;99
462;99;99
463;99;99
464;99;99
465;99;99
466;99;99
467;99;99
468;99;99
469;99;99
470;99;99
471;99;99
472;99;99
473;99;99
474;99;99
475;99;99
476;99;99
477;99;99
478;99;99
479;99;99
480;99;99
481;99;99
482;99;99
483;99;99
484;99;99
485;99;99
486;99;99
487;99;99
488;99;99
489;99;99
490;99;99
491;99;99
492;99;99
493;99;99
494;99;99
495;99;99
496;99;99
497;99;99
498;99;99
499;99;99
500;99;99
501;99;99
502;99;99
503;99;99
504;99;99
505;99;99
506;99;99
507;99;99
508;99;99
509;99;99
510;99;99
511;99;99
512;99;99
513;99;99
514;99;99
515;99;99
516;99;99
517;99;99
518;99;99
519;99;99
520;99;99
521;99;99
522;99;99
523;99;99
524;99;99
525;99;99
526;99;99
527;99;99
528;99;99
529;99;99
530;99;99
531;99;99
532;99;99
533;99;99
534;99;99
535;99;99
536;99;99
537;99;99
538;99;99
539;99;99
540;99;99
541;99;99
542;99;99
543;99;99
544;99;99
545;99;99
546;99;99
547;99;99
548;99;99
549;99;99
550;99;99
551;99;99
552;99;99
553;99;99
554;99;99
555;99;99
556;99;99
557;99;99
558;99;99
559;99;99
560;99;99
561;99;99
562;99;99
563;99;99
564;99;99
565;99;99
566;99;99
567;99;99
568;99;99
569;99;99
570;99;99
571;99;99
572;99;99
573;99;99
574;99;99
575;99;99
576;99;99
577;99;99
578;99;99
579;99;99
580;99;99
581;99;99
582;99;99
583;99;99
584;99;99
585;99;99
586;99;99
587;99;99
588;99;99
589;99;99
590;99;99
591;99;99
592;99;99
593;99;99
594;99;99
595;99;99
596;99;99
597;99;99
598;99;99
599;99;99
600;99;99
601;99;99
602;99;99
603;99;99
604;99;99
605;99;99
606;99;99
607;99;99
608;99;99
609;99;99
610;99;99
611;99;99
612;99;99
613;99;99
614;99;99
615;99;99
616;99;99
617;99;99
618;99;99
619;99;99
620;99;99
621;99;99
622;99;99
623;99;99
624;99;99
625;99;99
626;99;99
627;99;99
628;99;99
629;99;99
630;99;99
631;99;99
632;99;99
633;99;99
634;99;99
635;99;99
636;99;99
637;99;99
638;99;99
639;99;99
640;99;99
641;99;99
642;99;99
643;99;99
644;99;99
645;99;99
646;99;99
647;99;99
648;99;99
649;99;99
650;99;99
651;99;99
652;99;99
653;99;99
654;99;99
655;99;99
656;99;99
657;99;99
658;99;99
659;99;99
660;99;99
661;99;99
662;99;99
663;99;99
664;99;99
665;99;99
666;99;99
667;99;99
668;99;99
669;99;99
670;99;99
671;99;99
672;99;99
673;99;99
674;99;99
675;99;99
676;99;99
677;99;99
678;99;99
679;99;99
680;99;99
681;99;99
682;99;99
683;99;99
684;99;99
685;99;99
686;99;99
687;99;99
688;99;99
689;99;99
690;99;99
691;99;99
692;99;99
693;99;99
694;99;99
695;99;99
696;99;99
697;99;99
698;99;99
699;99;99
700;99;99
701;99;99
702;99;99
703;99;99
704;99;99
705;99;99
706;99;99
707;99;99
708;99;99
709;99;99
710;99;99
711;99;99
712;99;99
713;99;99
714;99;99
715;99;99
716;99;99
717;99;99
718;99;99
719;99;99
720;99;99
721;99;99
722;99;99
723;99;99
724;99;99
725;99;99
726;99;99
727;99;99
728;99;99
729;99;99
730;99;99
731;99;99
732;99;99
733;99;99
734;99;99
735;99;99
736;99;99
737;99;99
738;99;99
739;99;99
740;99;99
741;99;99
742;99;99
743;99;99
744;99;99
745;99;99
746;99;99
747;99;99
748;99;99
749;99;99
750;99;99
751;99;99
752;99;99
753;99;99
754;99;99
755;99;99
756;99;99
757;99;99
758;99;99
759;99;99
760;99;99
761;99;99
762;99;99
763;99;99
764;99;99
765;99;99
766;99;99
767;99;99
768;99;99
769;99;99
770;99;99
771;99;99
772;99;99
773;99;99
774;99;99
775;99;99
776;99;99
777;99;99
778;99;99
779;99;99
780;99;99
